Date,SMLV
2016-11-02,71.81897709043311
2016-11-03,72.03705090750931
2016-11-04,72.28238395172005
2016-11-07,73.73620939889481
2016-11-08,73.6907773536706
2016-11-09,76.00781166010538
2016-11-10,77.20721765402455
2016-11-11,79.21531405293469
2016-11-14,80.69639872724397
2016-11-15,80.94173177145471
2016-11-16,80.66923036419989
2016-11-17,81.30518813324841
2016-11-18,81.84128626689409
2016-11-21,81.95940958447704
2016-11-22,82.88622330705095
2016-11-23,83.18607480553074
2016-11-25,83.67674089395224
2016-11-28,82.74084076233349
2016-11-29,83.10429712412716
2016-11-30,82.84079126182674
2016-12-01,82.9932612055992
2016-12-02,82.53185335430209
2016-12-05,83.71308653013159
2016-12-06,84.7671099793333
2016-12-07,85.83131020666522
2016-12-08,87.06597146767838
2016-12-09,87.32039092093395
2016-12-12,86.2300218355529
2016-12-13,86.30271310791164
2016-12-14,85.54854115718973
2016-12-15,86.4662684707188
2016-12-16,86.17174160793928
2016-12-19,86.54046964220518
2016-12-20,87.33323491587684
2016-12-21,86.9552886807543
2016-12-22,86.46672403535199
2016-12-23,86.73405186019475
2016-12-27,87.25027110816704
2016-12-28,86.82623386876124
2016-12-29,86.82623386876124
2016-12-30,86.12565060365604
2017-01-03,86.62343344991501
2017-01-04,87.52681713386644
2017-01-05,86.40219662935544
2017-01-06,85.9228501848098
2017-01-09,84.90884809057859
2017-01-10,85.67395876168031
2017-01-11,85.96894118909306
2017-01-12,84.84432068458206
2017-01-13,85.67395876168031
2017-01-17,84.09764641519364
2017-01-18,84.56777465888264
2017-01-19,83.84875499206414
2017-01-20,84.15295562033351
2017-01-23,83.8026639877809
2017-01-24,84.90884809057859
2017-01-25,85.85832277881326
2017-01-26,85.66474056082367
2017-01-27,85.36975813341095
2017-01-30,84.08842821433699
2017-01-31,84.26357403061327
2017-02-01,84.2267012271867
2017-02-02,83.6459545732179
2017-02-03,84.82588428286877
2017-02-06,84.09764641519364
2017-02-07,83.83031859035086
2017-02-08,83.24957193638207
2017-02-09,84.24513762889998
2017-02-10,84.88110130600008
2017-02-13,85.03790290257166
2017-02-14,85.36975813341095
2017-02-15,85.96894118909306
2017-02-16,86.10721420194272
2017-02-17,85.91363198395315
2017-02-21,86.49437863792194
2017-02-22,86.20861441136586
2017-02-23,86.14408700536934
2017-02-24,85.62786775739708
2017-02-27,86.18095980879593
2017-02-28,84.90709663241583
2017-03-01,86.56812424477509
2017-03-02,85.31306619814258
2017-03-03,85.2960125265578
2017-03-06,84.80283878072716
2017-03-07,84.20826482547339
2017-03-08,83.92618787925998
2017-03-09,83.30488114152195
2017-03-10,83.6459545732179
2017-03-13,84.08842821433699
2017-03-14,83.90406419720405
2017-03-15,84.78901147944218
2017-03-16,84.92728449229189
2017-03-17,85.92204082677458
2017-03-20,84.97166994977837
2017-03-21,82.86826877800392
2017-03-22,82.02348438305764
2017-03-23,82.63229548332619
2017-03-24,82.90981858557659
2017-03-27,83.02558430778906
2017-03-28,83.69186184570269
2017-03-29,83.73554003985478
2017-03-30,84.75864621473987
2017-03-31,84.71903971665279
2017-04-03,83.65484642692971
2017-04-04,83.78949001271641
2017-04-05,82.94229961554989
2017-04-06,83.79365424732836
2017-04-07,83.74738497386214
2017-04-10,83.75663882855541
2017-04-11,84.75605513542578
2017-04-12,83.9694774865
2017-04-13,83.09961514533502
2017-04-17,84.0527621787392
2017-04-18,84.20082385383111
2017-04-19,84.44142407585548
2017-04-20,85.27427099824747
2017-04-21,85.38439186909709
2017-04-24,85.95905624554756
2017-04-25,86.81041087732605
2017-04-26,87.58903021121563
2017-04-27,87.09728037281663
2017-04-28,86.02670192335518
2017-05-01,85.95905624554756
2017-05-02,85.80895872242314
2017-05-03,85.31230434103671
2017-05-04,84.94113222929067
2017-05-05,85.19987000651378
2017-05-08,85.00378082556394
2017-05-09,85.01516306683665
2017-05-10,85.0056315965026
2017-05-11,84.63408933056883
2017-05-12,83.99603604946961
2017-05-15,84.45012269926713
2017-05-16,84.21933156321761
2017-05-17,82.95886401545079
2017-05-18,82.99782274370935
2017-05-19,83.37204862750414
2017-05-22,83.79365424732836
2017-05-23,84.08024612717814
2017-05-24,84.25634698199059
2017-05-25,84.28568170136816
2017-05-26,84.21007770852438
2017-05-30,83.82012027175105
2017-05-31,83.82039788739185
2017-06-01,85.26501714355423
2017-06-02,85.5972305270417
2017-06-05,84.98388503797347
2017-06-06,84.92262451990419
2017-06-07,84.76530899011902
2017-06-08,85.76472529698944
2017-06-09,86.50836506013854
2017-06-12,86.62533378346114
2017-06-13,86.83817244140579
2017-06-14,86.46801825367601
2017-06-15,86.16264104879895
2017-06-16,85.98974480386678
2017-06-19,86.10079207769667
2017-06-20,85.18646565473047
2017-06-21,84.7560412131185
2017-06-22,84.89471079878042
2017-06-23,85.17307301869069
2017-06-26,85.61651807867469
2017-06-27,85.18274547805275
2017-06-28,85.9776542296642
2017-06-29,85.83377639665345
2017-06-30,85.84242580742914
2017-07-03,86.40110334000549
2017-07-05,85.61354193733253
2017-07-06,84.63020623699468
2017-07-07,85.51467824212216
2017-07-10,84.95023443569536
2017-07-11,85.00929224045412
2017-07-12,85.51756137904741
2017-07-13,85.56871380836601
2017-07-14,85.88399878180263
2017-07-17,85.90817993020781
2017-07-18,85.82075577828142
2017-07-19,86.51289464917092
2017-07-20,86.80771865088008
2017-07-21,86.59650562000263
2017-07-24,86.45792903875761
2017-07-25,87.08598786637339
2017-07-26,87.17490008897086
2017-07-27,86.59641261558569
2017-07-28,86.40835768452702
2017-07-31,86.55456062796135
2017-08-01,86.67193220214334
2017-08-02,85.78439105125673
2017-08-03,85.48798597445953
2017-08-04,85.90036755918459
2017-08-07,85.6606951767226
2017-08-08,85.92947794168774
2017-08-09,84.78617464420799
2017-08-10,83.83752959138985
2017-08-11,83.79697966560272
2017-08-14,84.95283855936977
2017-08-15,84.35454114517573
2017-08-16,84.31166610896504
2017-08-17,83.22965272225069
2017-08-18,83.09609837952061
2017-08-21,83.05852459507565
2017-08-22,83.584557577305
2017-08-23,83.54121751900959
2017-08-24,83.63915117005051
2017-08-25,84.2806026337061
2017-08-28,84.24340086692891
2017-08-29,83.94578673271145
2017-08-30,84.1496524146504
2017-08-31,84.94093399400107
2017-09-01,85.39665563702155
2017-09-05,84.26851205950352
2017-09-06,84.62471897639502
2017-09-07,83.8899840825457
2017-09-08,84.45731102589771
2017-09-11,85.43385740379873
2017-09-12,85.80364296556392
2017-09-13,85.81824465902397
2017-09-14,85.89125312632419
2017-09-15,86.17589593451059
2017-09-18,86.8548677468988
2017-09-19,86.7542758645508
2017-09-20,87.27632434047608
2017-09-21,87.21372343881019
2017-09-22,87.49154418177885
2017-09-25,87.57454418144647
2017-09-26,88.24013493413632
2017-09-27,89.58759828837975
2017-09-28,89.75266254927458
2017-09-29,89.62502782599762
2017-10-02,90.49077303109905
2017-10-03,90.61129614222858
2017-10-04,90.66369749489358
2017-10-05,90.98184856464556
2017-10-06,90.72470764121077
2017-10-09,90.6356253416802
2017-10-10,90.9188733676035
2017-10-11,91.08477979309471
2017-10-12,90.98184856464556
2017-10-13,90.98933447216909
2017-10-16,90.91017100010731
2017-10-17,90.55159602972807
2017-10-18,91.10349456190364
2017-10-19,90.78309771989464
2017-10-20,90.9631337958366
2017-10-23,90.6356253416802
2017-10-24,90.72919918572487
2017-10-25,90.34554642514169
2017-10-26,90.29885307696341
2017-10-27,90.6356253416802
2017-10-30,89.23201768100996
2017-10-31,89.9338215113451
2017-11-01,89.52209659754848
2017-11-02,90.0461101241987
2017-11-03,89.54081136635742
2017-11-06,89.512739213144
2017-11-07,88.70800415435974
2017-11-08,88.67993200114634
2017-11-09,88.53957123507931
2017-11-10,88.49278431305694
2017-11-13,88.74543369197761
2017-11-14,88.9512961488759
2017-11-15,88.52085646627035
2017-11-16,89.55016875076187
2017-11-17,89.91510674253617
2017-11-20,90.37361857835508
2017-11-21,91.16899625273493
2017-11-22,91.15028148392595
2017-11-24,90.88743255600443
2017-11-27,90.76662872334276
2017-11-28,92.17023638401301
2017-11-29,93.07790267124643
2017-11-30,92.52572341753876
2017-12-01,92.12344946199067
2017-12-04,92.37113942717693
2017-12-05,91.60879331974493
2017-12-06,91.15963886833045
2017-12-07,91.13166028896109
2017-12-08,90.93833672716477
2017-12-11,90.59819580406231
2017-12-12,90.49526457561319
2017-12-13,90.91634687381423
2017-12-14,90.03675273979424
2017-12-15,91.34413841663334
2017-12-18,92.00137642216791
2017-12-19,91.12535769027184
2017-12-20,91.11550359932107
2017-12-21,91.41411241601101
2017-12-22,91.13541085376707
2017-12-26,91.18517898988208
2017-12-27,91.13541085376707
2017-12-28,91.493741433795
2017-12-29,90.92638468208412
2018-01-02,91.13541085376707
2018-01-03,90.86666291874614
2018-01-04,90.86666291874614
2018-01-05,90.93633830930712
2018-01-08,91.33448339822705
2018-01-09,91.06175401231691
2018-01-10,90.81689478263115
2018-01-11,92.25021710274284
2018-01-12,92.10091269439785
2018-01-16,91.8842222297532
2018-01-17,92.45924327442577
2018-01-18,91.72924425389112
2018-01-19,92.58864042832474
2018-01-22,92.87729561779169
2018-01-23,92.78024775236746
2018-01-24,92.27012435718882
2018-01-25,92.61850130999372
2018-01-26,92.42938239275679
2018-01-29,91.64712682930141
2018-01-30,91.14536448099008
2018-01-31,90.6874976287322
2018-02-01,90.78703390096216
2018-02-02,89.56273775253345
2018-02-05,86.03915371559225
2018-02-06,87.13484900029984
2018-02-07,86.96484104733105
2018-02-08,85.3934619176364
2018-02-09,85.27272441942142
2018-02-12,86.33776253228218
2018-02-13,86.50199738146166
2018-02-14,87.41842783988304
2018-02-15,88.0995545507528
2018-02-16,88.84597705620537
2018-02-20,87.59809081125816
2018-02-21,88.20197737487742
2018-02-22,87.6699559998082
2018-02-23,88.4479315035577
2018-02-26,88.99279305774459
2018-02-27,88.04471006475407
2018-02-28,87.12847867887713
2018-03-01,86.41739155006614
2018-03-02,87.27081554816601
2018-03-05,88.18953534084865
2018-03-06,88.8659838469236
2018-03-07,89.78161801516715
2018-03-08,89.32375116290928
2018-03-09,90.44861057538023
2018-03-12,90.89652380041514
2018-03-13,90.43865694815723
2018-03-14,90.10341878328668
2018-03-15,89.87627701005786
2018-03-16,90.6681
2018-03-19,89.835
2018-03-20,89.95
2018-03-21,89.98
2018-03-22,88.6
2018-03-23,86.9816
2018-03-26,88.4003
2018-03-27,87.4748
2018-03-28,88.0614
2018-03-29,88.7646
2018-04-02,87.2302
2018-04-03,88.1116
2018-04-04,89.0321
2018-04-05,89.45
2018-04-06,88.23200000000001
2018-04-09,88.3015
2018-04-10,89.3732
2018-04-11,89.1012
2018-04-12,89.19
2018-04-13,88.93
2018-04-16,90.07
2018-04-17,90.46
2018-04-18,90.58
2018-04-19,90.115
2018-04-20,89.54
2018-04-23,89.807
2018-04-24,89.78
2018-04-25,89.77
2018-04-26,89.99
2018-04-27,90.0342
2018-04-30,89.37
2018-05-01,89.6263
2018-05-02,89.69
2018-05-03,89.48100000000001
2018-05-04,90.5884
2018-05-07,90.9166
2018-05-08,91.18
2018-05-09,91.4
2018-05-10,91.75
2018-05-11,91.773
2018-05-14,91.145
2018-05-15,91.1238
2018-05-16,91.73
2018-05-17,92.08
2018-05-18,92.04
2018-05-21,92.8448
2018-05-22,92.6598
2018-05-23,92.74
2018-05-24,92.934
2018-05-25,93.0938
2018-05-29,93.19
2018-05-30,94.3621
2018-05-31,93.648
